planttimestring,inst_rain,poa,poa_dw,total_rain,ambTemp,cloud_cover,modTemp,humidity,ws
2023-12-12 23:00:00,0.0,0.0,0.605,0.0,15.56,0.097,11.956,53.972,2.525
2023-12-12 23:15:00,0.0,0.0,0.686,0.0,15.409,0.097,11.779,54.256,2.243
2023-12-12 23:30:00,0.0,0.0,0.594,0.0,15.021,0.097,11.206,56.105,2.293
2023-12-12 23:45:00,0.0,0.0,0.734,0.0,14.955,0.097,11.059,57.105,2.637
2023-12-13 00:00:00,0.0,0.0,0.953,0.0,15.116,0.551,11.789,58.177,2.869
2023-12-13 00:15:00,0.0,0.0,0.684,0.0,14.966,1.004,11.73,60.295,2.442
2023-12-13 00:30:00,0.0,0.0,0.534,0.0,14.549,0.097,10.913,62.735,2.199
2023-12-13 00:45:00,0.0,0.0,0.341,0.0,13.856,0.097,9.861,66.033,1.994
2023-12-13 01:00:00,0.0,0.0,0.477,0.0,13.437,0.291,8.946,68.316,2.213
2023-12-13 01:15:00,0.0,0.0,0.698,0.0,12.985,1.069,8.737,70.875,2.941
2023-12-13 01:30:00,0.0,0.0,1.102,0.0,13.118,1.069,9.11,71.174,2.587
2023-12-13 01:45:00,0.0,0.0,0.989,0.0,13.126,1.068,8.924,71.665,1.901
2023-12-13 02:00:00,0.0,0.0,1.077,0.0,13.051,1.069,9.254,71.848,2.611
2023-12-13 02:15:00,0.0,0.0,0.693,0.0,12.418,1.069,8.501,74.519,2.259
2023-12-13 02:30:00,0.0,0.0,0.815,0.0,12.199,1.068,8.11,75.539,2.617
2023-12-13 02:45:00,0.0,0.0,0.977,0.0,11.965,1.537,7.875,76.554,2.512
2023-12-13 03:00:00,0.0,0.0,0.967,0.0,11.849,1.67,7.655,77.013,2.587
2023-12-13 03:15:00,0.0,0.0,0.975,0.0,11.733,1.737,7.427,77.819,2.515
2023-12-13 03:30:00,0.0,0.0,0.984,0.0,11.574,2.071,7.108,78.388,2.225
2023-12-13 03:45:00,0.0,0.0,1.015,0.0,11.337,2.072,6.818,79.232,2.51
2023-12-13 04:00:00,0.0,0.0,1.16,0.0,11.327,2.071,7.029,79.239,2.721
2023-12-13 04:15:00,0.0,0.0,1.054,0.0,11.323,2.072,7.066,79.18,2.405
2023-12-13 04:30:00,0.0,0.0,0.967,0.0,11.216,2.072,6.78,79.536,2.521
2023-12-13 04:45:00,0.0,0.0,0.983,0.0,11.051,2.072,6.645,79.779,2.178
2023-12-13 05:00:00,0.0,0.0,0.934,0.0,11.215,2.071,6.146,79.328,1.906
2023-12-13 05:15:00,0.0,0.0,0.809,0.0,11.127,2.071,5.918,78.865,2.186
2023-12-13 05:30:00,0.0,0.0,0.807,0.0,11.207,2.071,5.915,78.37,1.982
2023-12-13 05:45:00,0.0,0.0,0.845,0.0,11.092,2.071,5.81,78.301,2.179
2023-12-13 06:00:00,0.0,0.0,1.123,0.0,10.696,2.071,5.993,79.495,2.535
2023-12-13 06:15:00,0.0,0.0,1.379,0.0,10.866,2.673,6.527,78.636,2.767
2023-12-13 06:30:00,0.0,0.0,0.944,0.0,10.66,2.271,6.247,78.854,2.193
2023-12-13 06:45:00,0.0,0.0,0.887,0.0,10.621,2.071,5.679,79.282,1.793
2023-12-13 07:00:00,0.0,0.0,0.834,0.0,10.503,2.07,5.406,79.211,1.889
2023-12-13 07:15:00,0.0,2.633,1.785,0.0,10.09,2.071,5.441,80.113,1.965
2023-12-13 07:30:00,0.0,21.722,4.617,0.0,9.978,3.007,6.025,80.611,2.237
2023-12-13 07:45:00,0.0,64.254,7.977,0.0,10.174,3.076,6.897,80.264,2.188
2023-12-13 08:00:00,0.0,118.571,10.94,0.0,10.853,3.077,8.521,78.831,2.07
2023-12-13 08:15:00,0.0,195.69,20.245,0.0,12.141,3.884,10.988,76.055,2.469
2023-12-13 08:30:00,0.0,261.565,31.209,0.0,13.856,3.551,13.814,70.553,1.828
2023-12-13 08:45:00,0.0,320.558,40.625,0.0,15.433,1.344,17.701,63.625,1.233
2023-12-13 09:00:00,0.0,379.88,49.967,0.0,16.957,1.077,22.564,56.182,1.239
2023-12-13 09:15:00,0.0,439.006,60.741,0.0,18.285,1.077,26.563,51.258,1.387
2023-12-13 09:30:00,0.0,488.52,71.318,0.0,20.018,1.078,29.937,46.172,1.515
2023-12-13 09:45:00,0.0,533.592,82.203,0.0,21.128,1.145,32.986,43.082,2.046
2023-12-13 10:00:00,0.0,571.734,91.434,0.0,21.617,2.083,34.755,41.503,2.789
2023-12-13 10:15:00,0.0,614.482,101.777,0.0,21.887,2.084,36.413,40.77,2.434
2023-12-13 10:30:00,0.0,655.272,111.608,0.0,22.13,2.084,38.925,38.807,2.039
2023-12-13 10:45:00,0.0,688.754,120.275,0.0,22.67,2.084,41.101,37.188,2.468
2023-12-13 11:00:00,0.0,723.771,128.723,0.0,22.914,2.085,42.679,36.477,1.953
2023-12-13 11:15:00,0.0,747.835,134.547,0.0,23.513,2.085,43.967,34.624,1.709
2023-12-13 11:30:00,0.0,763.324,139.278,0.0,24.139,1.08,44.742,33.099,1.609
2023-12-13 11:45:00,0.0,772.224,141.936,0.0,24.331,0.432,46.1,32.633,1.359
2023-12-13 12:00:00,0.0,788.662,146.412,0.0,24.628,0.107,45.715,31.616,1.492
2023-12-13 12:15:00,0.0,794.974,148.708,0.0,24.579,0.302,46.098,29.447,1.951
2023-12-13 12:30:00,0.0,788.513,149.384,0.0,25.101,0.561,46.117,26.588,1.599
2023-12-13 12:45:00,0.0,817.898,154.957,0.0,25.685,1.818,48.057,24.183,1.911
2023-12-13 13:00:00,0.0,808.837,153.36,0.0,25.49,2.086,45.99,22.753,2.117
2023-12-13 13:15:00,0.0,785.605,149.085,0.0,25.936,2.086,45.625,21.233,2.059
2023-12-13 13:30:00,0.0,783.127,148.769,0.0,26.072,2.422,46.614,20.879,1.674
2023-12-13 13:45:00,0.0,788.649,149.024,0.0,26.67,3.091,47.634,19.716,1.845
2023-12-13 14:00:00,0.0,744.222,139.815,0.0,26.453,5.014,45.805,18.515,1.9
2023-12-13 14:15:00,0.0,703.553,131.047,0.0,27.038,6.478,44.13,18.453,1.419
2023-12-13 14:30:00,0.0,646.327,118.978,0.0,26.914,3.625,44.01,18.293,1.671
2023-12-13 14:45:00,0.0,628.077,116.919,0.0,27.252,2.086,42.764,18.186,1.906
2023-12-13 15:00:00,0.0,595.785,111.921,0.0,27.215,1.819,41.474,18.748,1.8
2023-12-13 15:15:00,0.0,548.437,103.854,0.0,27.111,1.081,39.879,19.11,2.233
2023-12-13 15:30:00,0.0,473.292,89.533,0.0,27.029,1.081,38.286,19.5,1.851
2023-12-13 15:45:00,0.0,439.085,83.699,0.0,26.938,1.08,36.965,18.838,1.545
2023-12-13 16:00:00,0.0,366.233,69.738,0.0,26.669,1.08,33.777,19.338,2.002
2023-12-13 16:15:00,0.0,310.028,59.671,0.0,26.392,0.431,31.359,19.582,2.241
2023-12-13 16:30:00,0.0,218.635,39.278,0.0,26.154,2.687,29.198,19.433,2.263
2023-12-13 16:45:00,0.0,201.217,28.196,0.0,25.9,4.026,27.13,19.607,1.873
2023-12-13 17:00:00,0.0,106.471,24.079,0.0,25.559,4.093,25.58,19.793,2.443
2023-12-13 17:15:00,0.0,77.442,17.933,0.0,25.029,2.417,23.827,20.505,2.036
2023-12-13 17:30:00,0.0,32.617,6.827,0.0,24.124,1.076,21.613,22.768,2.241
2023-12-13 17:45:00,0.0,1.963,0.917,0.0,22.823,0.295,18.821,25.064,1.968
2023-12-13 18:00:00,0.0,0.0,0.472,0.0,21.79,0.099,17.085,26.361,2.711
2023-12-13 18:15:00,0.0,0.0,0.196,0.0,21.129,0.099,16.343,27.408,2.785
2023-12-13 18:30:00,0.0,0.0,0.14,0.0,20.237,0.099,15.27,29.1,2.623
2023-12-13 18:45:00,0.0,0.0,0.12,0.0,19.316,0.098,14.416,31.216,2.706
2023-12-13 19:00:00,0.0,0.0,0.493,0.0,18.765,0.098,14.018,32.308,3.156
2023-12-13 19:15:00,0.0,0.0,0.823,0.0,18.644,0.098,13.908,33.115,2.82
2023-12-13 19:30:00,0.0,0.0,0.571,0.0,18.009,0.098,13.461,35.556,2.418
2023-12-13 19:45:00,0.0,0.0,0.571,0.0,17.511,0.098,12.72,37.389,2.679
2023-12-13 20:00:00,0.0,0.0,0.479,0.0,17.002,0.098,12.013,39.638,2.812
2023-12-13 20:15:00,0.0,0.0,0.65,0.0,16.425,0.097,11.819,41.846,2.819
2023-12-13 20:30:00,0.0,0.0,0.817,0.0,16.224,0.097,11.673,42.594,2.808
2023-12-13 20:45:00,0.0,0.0,0.971,0.0,15.998,0.486,11.554,43.251,3.022
2023-12-13 21:00:00,0.0,0.0,1.283,0.0,16.099,1.07,11.766,43.142,2.874
2023-12-13 21:15:00,0.0,0.0,1.051,0.0,16.084,1.07,11.833,43.38,2.464
2023-12-13 21:30:00,0.0,0.0,0.814,0.0,15.697,1.07,11.581,44.777,2.593
2023-12-13 21:45:00,0.0,0.0,1.123,0.0,15.609,1.07,11.373,44.707,2.959
2023-12-13 22:00:00,0.0,0.0,1.139,0.0,15.586,1.069,11.051,44.782,2.761
2023-12-13 22:15:00,0.0,0.0,0.914,0.0,15.375,1.069,10.512,45.034,2.495
2023-12-13 22:30:00,0.0,0.0,0.795,0.0,14.93,0.68,9.795,46.488,2.535
2023-12-13 22:45:00,0.0,0.0,0.906,0.0,14.633,0.486,9.311,47.6,2.4
2023-12-13 23:00:00,0.0,0.0,0.909,0.0,14.255,1.069,9.019,49.299,2.794
2023-12-13 23:15:00,0.0,0.0,0.987,0.0,14.063,1.069,8.932,50.581,2.943
2023-12-13 23:30:00,0.0,0.0,1.251,0.0,14.215,1.069,9.397,50.656,2.884
2023-12-13 23:45:00,0.0,0.0,1.476,0.0,14.425,1.069,9.772,50.169,2.864
2023-12-14 00:00:00,0.0,0.0,1.473,0.0,14.623,1.069,10.019,49.71,2.923
2023-12-14 00:15:00,0.0,0.0,1.205,0.0,14.6,1.069,9.915,50.176,2.823
2023-12-14 00:30:00,0.0,0.0,1.04,0.0,14.536,1.069,9.473,50.78,2.835
2023-12-14 00:45:00,0.0,0.0,0.943,0.0,14.32,1.069,9.144,51.96,2.835
2023-12-14 01:00:00,0.0,0.0,0.897,0.0,13.935,1.069,8.792,53.437,2.969
2023-12-14 01:15:00,0.0,0.0,1.047,0.0,13.766,1.069,8.83,54.109,2.815
2023-12-14 01:30:00,0.0,0.0,0.969,0.0,13.623,1.069,8.574,54.828,2.646
2023-12-14 01:45:00,0.0,0.0,0.97,0.0,13.777,1.069,8.404,54.488,2.634
2023-12-14 02:00:00,0.0,0.0,0.947,0.0,13.501,1.069,8.306,56.027,2.864
2023-12-14 02:15:00,0.0,0.0,1.045,0.0,13.378,1.068,8.234,56.824,2.853
2023-12-14 02:30:00,0.0,0.0,1.086,0.0,13.169,1.068,8.185,57.927,2.91
2023-12-14 02:45:00,0.0,0.0,0.989,0.0,13.13,1.068,8.054,58.04,2.681
2023-12-14 03:00:00,0.0,0.0,0.881,0.0,13.347,1.068,7.808,57.15,2.459
2023-12-14 03:15:00,0.0,0.0,0.848,0.0,12.755,1.068,7.649,59.761,2.687
2023-12-14 03:30:00,0.0,0.0,0.863,0.0,12.972,1.068,7.493,58.61,2.711
2023-12-14 03:45:00,0.0,0.0,0.892,0.0,12.569,1.603,7.39,59.838,2.771
2023-12-14 04:00:00,0.0,0.0,0.937,0.0,12.829,2.072,7.372,58.562,2.594
2023-12-14 04:15:00,0.0,0.0,0.931,0.0,12.844,2.071,7.294,58.521,2.642
2023-12-14 04:30:00,0.0,0.0,0.843,0.0,12.603,2.072,7.089,59.082,2.572
2023-12-14 04:45:00,0.0,0.0,0.778,0.0,12.332,2.071,6.937,59.989,2.651
2023-12-14 05:00:00,0.0,0.0,0.798,0.0,11.829,2.071,6.706,62.48,2.361
2023-12-14 05:15:00,0.0,0.0,0.576,0.0,11.651,2.071,6.391,63.247,2.205
2023-12-14 05:30:00,0.0,0.0,0.793,0.0,11.816,2.071,6.323,62.003,2.043
2023-12-14 05:45:00,0.0,0.0,0.913,0.0,11.827,2.071,6.094,61.683,1.87
2023-12-14 06:00:00,0.0,0.0,0.674,0.0,12.051,2.071,5.973,60.394,1.769
2023-12-14 06:15:00,0.0,0.0,0.861,0.0,11.143,2.071,5.887,64.1,2.004
2023-12-14 06:30:00,0.0,0.0,1.01,0.0,11.495,2.071,5.822,62.159,1.761
2023-12-14 06:45:00,0.0,0.0,0.842,0.0,11.313,2.07,5.721,62.918,1.583
2023-12-14 07:00:00,0.0,0.112,1.196,0.0,10.886,2.204,5.668,64.753,1.619
2023-12-14 07:15:00,0.0,2.529,1.969,0.0,10.787,2.405,5.683,64.846,1.573
2023-12-14 07:30:00,0.0,20.973,4.104,0.0,10.356,2.071,5.811,66.769,1.416
2023-12-14 07:45:00,0.0,50.455,6.077,0.0,10.186,2.473,6.562,68.419,1.097
2023-12-14 08:00:00,0.0,130.612,10.889,0.0,10.801,3.077,8.648,66.352,1.321
2023-12-14 08:15:00,0.0,198.952,19.685,0.0,12.412,3.482,12.021,61.211,1.673
2023-12-14 08:30:00,0.0,263.747,31.245,0.0,14.602,3.15,16.16,53.613,1.414
2023-12-14 08:45:00,0.0,327.825,41.759,0.0,16.601,1.21,20.637,46.471,0.906
2023-12-14 09:00:00,0.0,385.617,50.648,0.0,18.773,1.077,25.011,36.558,0.861
2023-12-14 09:15:00,0.0,450.169,61.788,0.0,19.761,1.078,28.866,33.201,1.375
2023-12-14 09:30:00,0.0,504.823,72.928,0.0,20.631,1.078,32.059,32.631,1.596
2023-12-14 09:45:00,0.0,554.687,84.855,0.0,21.773,1.078,34.789,29.296,2.334
2023-12-14 10:00:00,0.0,599.277,96.125,0.0,22.804,1.079,37.057,27.024,2.153
2023-12-14 10:15:00,0.0,641.036,106.531,0.0,23.516,1.95,39.492,25.28,2.471
2023-12-14 10:30:00,0.0,678.569,115.942,0.0,24.162,2.085,41.67,24.486,1.899
2023-12-14 10:45:00,0.0,714.177,124.541,0.0,24.459,2.085,43.666,23.864,1.771
2023-12-14 11:00:00,0.0,736.326,131.188,0.0,24.728,2.085,45.804,22.899,1.325
2023-12-14 11:15:00,0.0,764.454,139.186,0.0,25.279,2.018,47.26,21.441,1.737
2023-12-14 11:30:00,0.0,786.709,145.218,0.0,25.541,1.081,48.681,20.163,1.186
2023-12-14 11:45:00,0.0,797.79,148.978,0.0,25.795,0.367,48.829,20.195,1.605
2023-12-14 12:00:00,0.0,808.275,152.307,0.0,25.933,0.108,48.63,19.141,1.999
2023-12-14 12:15:00,0.0,824.083,156.572,0.0,26.024,0.238,47.287,18.462,1.949
2023-12-14 12:30:00,0.0,823.015,156.6,0.0,26.379,0.497,48.532,18.069,2.059
2023-12-14 12:45:00,0.0,822.09,156.103,0.0,26.219,1.483,48.756,18.139,1.985
2023-12-14 13:00:00,0.0,821.416,156.529,0.0,26.115,2.086,49.098,17.927,2.027
2023-12-14 13:15:00,0.0,812.014,154.751,0.0,26.911,2.086,48.775,17.181,2.282
2023-12-14 13:30:00,0.0,808.393,153.087,0.0,27.097,2.087,46.39,16.755,2.196
2023-12-14 13:45:00,0.0,788.069,147.993,0.0,26.977,2.086,46.196,16.267,2.715
2023-12-14 14:00:00,0.0,765.173,142.827,0.0,27.126,3.091,45.222,14.897,2.548
2023-12-14 14:15:00,0.0,738.576,136.865,0.0,26.909,4.876,45.536,15.424,1.487
2023-12-14 14:30:00,0.0,705.164,130.23,0.0,27.441,2.622,46.506,14.77,1.398
2023-12-14 14:45:00,0.0,665.778,122.958,0.0,27.15,1.216,44.754,14.841,1.33
2023-12-14 15:00:00,0.0,622.143,115.342,0.0,27.283,1.082,42.731,15.197,2.061
2023-12-14 15:15:00,0.0,569.57,106.389,0.0,27.146,1.081,41.05,16.782,2.133
2023-12-14 15:30:00,0.0,515.863,96.683,0.0,26.916,1.081,39.715,17.174,2.69
2023-12-14 15:45:00,0.0,461.014,86.557,0.0,26.808,1.081,37.713,17.557,2.82
2023-12-14 16:00:00,0.0,399.401,74.546,0.0,26.694,1.08,35.51,17.419,1.593
2023-12-14 16:15:00,0.0,342.462,63.377,0.0,26.806,0.594,33.844,17.228,2.301
2023-12-14 16:30:00,0.0,279.206,44.317,0.0,26.514,1.023,31.413,17.404,2.572
2023-12-14 16:45:00,0.0,217.601,22.439,0.0,26.199,2.955,28.972,17.403,2.568
2023-12-14 17:00:00,0.0,99.185,21.626,0.0,25.753,3.088,26.15,18.155,2.451
2023-12-14 17:15:00,0.0,59.338,12.108,0.0,24.988,1.815,23.179,19.271,2.257
2023-12-14 17:30:00,0.0,30.468,3.435,0.0,23.87,1.011,19.912,20.828,2.027
2023-12-14 17:45:00,0.0,1.136,0.208,0.0,22.666,0.1,16.768,22.671,1.356
2023-12-14 18:00:00,0.0,0.0,0.0,0.0,21.403,0.099,14.399,24.837,1.386
2023-12-14 18:15:00,0.0,0.0,0.0,0.0,20.574,0.098,12.973,26.226,1.147
2023-12-14 18:30:00,0.0,0.0,0.032,0.0,19.291,0.098,12.037,28.574,0.751
2023-12-14 18:45:00,0.0,0.0,1.08,0.0,18.329,0.098,11.621,31.023,2.053
2023-12-14 19:00:00,0.0,0.0,0.979,0.0,18.381,0.098,11.169,30.885,2.341
2023-12-14 19:15:00,0.0,0.0,1.013,0.0,19.082,0.098,11.114,29.826,2.106
2023-12-14 19:30:00,0.0,0.0,0.853,0.0,18.299,0.098,10.998,32.023,2.482
2023-12-14 19:45:00,0.0,0.0,0.896,0.0,17.759,0.097,10.521,33.624,2.407
2023-12-14 20:00:00,0.0,0.0,1.063,0.0,16.793,0.097,10.468,37.01,2.869
2023-12-14 20:15:00,0.0,0.0,0.95,0.0,16.504,0.097,10.427,37.439,2.763
2023-12-14 20:30:00,0.0,0.0,1.127,0.0,16.454,0.097,10.42,37.421,3.065
2023-12-14 20:45:00,0.0,0.0,1.12,0.0,16.151,0.097,10.477,38.412,3.239
2023-12-14 21:00:00,0.0,0.0,1.066,0.0,15.682,0.097,10.275,39.654,3.165
2023-12-14 21:15:00,0.0,0.0,0.818,0.0,15.17,0.097,9.898,40.982,2.916
2023-12-14 21:30:00,0.0,0.0,0.718,0.0,15.041,0.097,9.451,41.144,2.983
2023-12-14 21:45:00,0.0,0.0,1.011,0.0,14.804,0.227,9.266,42.067,2.668
2023-12-14 22:00:00,0.0,0.0,0.754,0.0,14.239,1.069,8.871,44.252,2.767
2023-12-14 22:15:00,0.0,0.0,0.916,0.0,14.029,1.069,8.6,44.933,3.038
2023-12-14 22:30:00,0.0,0.0,1.225,0.0,14.136,1.069,8.662,44.072,2.85
2023-12-14 22:45:00,0.0,0.0,1.12,0.0,14.025,1.069,8.602,44.363,2.809
2023-12-14 23:00:00,0.0,0.0,1.011,0.0,14.098,1.069,8.497,44.3,2.499
2023-12-14 23:15:00,0.0,0.0,1.02,0.0,13.634,1.069,8.446,46.587,2.588
2023-12-14 23:30:00,0.0,0.0,0.978,0.0,13.326,1.069,8.519,47.504,2.684
2023-12-14 23:45:00,0.0,0.0,0.955,0.0,13.15,1.069,8.484,47.77,2.799
2023-12-15 00:00:00,0.0,0.0,0.932,0.0,12.927,1.068,8.359,48.385,2.791
2023-12-15 00:15:00,0.0,0.0,0.885,0.0,12.741,1.069,8.344,48.641,2.971
2023-12-15 00:30:00,0.0,0.0,0.914,0.0,12.679,1.069,8.213,48.503,2.901
2023-12-15 00:45:00,0.0,0.0,0.936,0.0,12.582,1.069,8.234,49.001,3.094
2023-12-15 01:00:00,0.0,0.0,0.921,0.0,12.548,1.069,8.304,49.116,3.029
2023-12-15 01:15:00,0.0,0.0,0.854,0.0,12.355,1.068,8.08,49.848,3.029
2023-12-15 01:30:00,0.0,0.0,0.807,0.0,12.251,1.068,7.919,49.697,2.885
2023-12-15 01:45:00,0.0,0.0,0.903,0.0,12.25,1.135,7.709,49.374,2.945
2023-12-15 02:00:00,0.0,0.0,1.088,0.0,12.475,2.072,8.087,48.398,3.281
2023-12-15 02:15:00,0.0,0.0,1.015,0.0,12.672,2.072,8.355,47.129,3.301
2023-12-15 02:30:00,0.0,0.0,0.833,0.0,12.663,2.072,8.251,47.026,2.923
2023-12-15 02:45:00,0.0,0.0,0.765,0.0,12.544,2.072,7.989,47.475,2.575
2023-12-15 03:00:00,0.0,0.0,0.82,0.0,12.49,2.072,7.934,47.77,2.577
2023-12-15 03:15:00,0.0,0.0,0.798,0.0,12.303,2.072,7.841,48.367,2.506
2023-12-15 03:30:00,0.0,0.0,0.772,0.0,12.124,2.072,7.647,49.198,2.321
2023-12-15 03:45:00,0.0,0.0,0.887,0.0,12.057,2.071,7.394,49.756,2.357
2023-12-15 04:00:00,0.0,0.0,0.7,0.0,11.677,2.071,7.259,52.095,2.679
2023-12-15 04:15:00,0.0,0.0,0.394,0.0,10.629,2.071,6.717,57.578,2.419
2023-12-15 04:30:00,0.0,0.0,0.72,0.0,10.345,2.071,5.927,59.101,1.853
2023-12-15 04:45:00,0.0,0.0,0.694,0.0,9.844,2.071,5.6,61.033,1.545
2023-12-15 05:00:00,0.0,0.0,0.963,0.0,9.747,2.071,5.688,61.105,1.377
2023-12-15 05:15:00,0.0,0.0,1.14,0.0,9.905,2.071,5.798,61.136,1.84
2023-12-15 05:30:00,0.0,0.0,1.188,0.0,10.128,2.873,5.88,59.919,2.027
2023-12-15 05:45:00,0.0,0.0,1.341,0.0,10.475,3.074,6.239,58.126,2.321
2023-12-15 06:00:00,0.0,0.0,1.295,0.0,10.706,3.074,6.436,57.11,2.452
2023-12-15 06:15:00,0.0,0.0,1.163,0.0,10.799,3.074,6.542,57.0,2.497
2023-12-15 06:30:00,0.0,0.0,1.107,0.0,11.053,3.074,6.563,56.341,2.003
2023-12-15 06:45:00,0.0,0.0,1.065,0.0,11.097,3.074,6.6,56.248,2.115
2023-12-15 07:00:00,0.0,0.0,1.094,0.0,11.066,3.075,6.383,56.589,1.708
2023-12-15 07:15:00,0.0,1.56,1.544,0.0,10.663,2.94,6.157,59.003,1.587
2023-12-15 07:30:00,0.0,19.071,3.658,0.0,10.282,2.539,6.294,61.207,1.641
2023-12-15 07:45:00,0.0,63.758,7.465,0.0,10.156,3.075,6.901,61.983,1.479
2023-12-15 08:00:00,0.0,122.629,10.67,0.0,10.694,3.077,8.756,60.543,1.606
2023-12-15 08:15:00,0.0,188.101,18.707,0.0,11.713,3.75,11.739,57.941,1.611
2023-12-15 08:30:00,0.0,252.674,30.012,0.0,13.674,3.618,15.557,50.752,1.353
2023-12-15 08:45:00,0.0,314.801,40.276,0.0,15.53,1.41,19.364,44.707,1.315
2023-12-15 09:00:00,0.0,374.37,49.627,0.0,17.153,1.077,22.897,41.009,1.531
2023-12-15 09:15:00,0.0,429.489,59.731,0.0,18.367,1.077,26.412,38.647,1.531
2023-12-15 09:30:00,0.0,480.934,70.128,0.0,19.206,1.077,29.311,37.369,2.035
2023-12-15 09:45:00,0.0,533.634,81.656,0.0,20.31,1.078,32.028,34.338,1.935
2023-12-15 10:00:00,0.0,580.364,92.799,0.0,21.112,1.48,34.897,32.624,1.897
2023-12-15 10:15:00,0.0,618.423,102.623,0.0,22.098,2.084,37.752,31.105,1.063
2023-12-15 10:30:00,0.0,654.825,112.148,0.0,22.838,2.084,40.696,29.394,1.297
2023-12-15 10:45:00,0.0,687.762,120.861,0.0,23.38,2.084,42.852,28.281,1.408
2023-12-15 11:00:00,0.0,718.072,128.89,0.0,23.781,2.085,44.849,27.004,1.343
2023-12-15 11:15:00,0.0,744.967,136.376,0.0,24.37,2.085,46.634,24.765,1.011
2023-12-15 11:30:00,0.0,769.578,142.511,0.0,24.948,1.215,48.052,23.391,1.293
2023-12-15 11:45:00,0.0,789.742,147.863,0.0,25.286,0.561,48.781,22.324,1.761
2023-12-15 12:00:00,0.0,799.59,151.457,0.0,25.0,0.107,48.455,22.464,1.843
2023-12-15 12:15:00,0.0,801.299,152.952,0.0,25.167,0.237,46.702,22.062,1.348
2023-12-15 12:30:00,0.0,800.237,153.306,0.0,25.826,0.822,48.504,20.742,1.838
2023-12-15 12:45:00,0.0,811.673,156.445,0.0,25.717,1.55,48.213,20.564,2.947
2023-12-15 13:00:00,0.0,810.123,156.715,0.0,25.386,2.086,47.606,20.726,2.718
2023-12-15 13:15:00,0.0,796.836,154.495,0.0,25.794,2.086,45.243,20.381,2.591
2023-12-15 13:30:00,0.0,785.148,151.879,0.0,25.854,2.086,46.81,19.598,2.302
2023-12-15 13:45:00,0.0,779.702,149.878,0.0,25.901,2.086,44.764,18.499,2.661
2023-12-15 14:00:00,0.0,768.554,147.017,0.0,25.936,3.355,44.436,18.696,2.928
2023-12-15 14:15:00,0.0,750.623,142.623,0.0,26.501,5.405,45.087,17.903,2.341
2023-12-15 14:30:00,0.0,710.517,134.586,0.0,26.429,3.091,45.254,18.042,2.134
2023-12-15 14:45:00,0.0,669.297,126.823,0.0,26.348,1.483,44.341,18.495,2.524
2023-12-15 15:00:00,0.0,622.231,118.234,0.0,26.408,1.081,42.18,18.553,2.797
2023-12-15 15:15:00,0.0,568.084,108.051,0.0,26.285,1.081,39.62,18.56,2.393
2023-12-15 15:30:00,0.0,503.097,96.065,0.0,26.546,1.081,37.507,18.142,2.126
2023-12-15 15:45:00,0.0,457.405,87.051,0.0,26.758,1.08,36.526,17.835,2.203
2023-12-15 16:00:00,0.0,397.172,75.392,0.0,26.54,1.08,35.2,17.917,2.662
2023-12-15 16:15:00,0.0,333.264,62.989,0.0,26.378,0.236,32.708,18.25,3.125
2023-12-15 16:30:00,0.0,269.222,44.826,0.0,26.09,1.951,30.38,18.688,2.55
2023-12-15 16:45:00,0.0,208.388,23.932,0.0,26.016,3.625,28.286,18.743,2.755
2023-12-15 17:00:00,0.0,104.004,22.69,0.0,25.414,3.089,25.679,19.252,3.009
2023-12-15 17:15:00,0.0,69.53,15.673,0.0,24.826,1.949,23.686,20.204,3.121
2023-12-15 17:30:00,0.0,38.931,7.063,0.0,24.081,1.076,21.781,21.184,2.574
2023-12-15 17:45:00,0.0,4.052,1.951,0.0,23.207,0.101,20.008,22.269,2.833
2023-12-15 18:00:00,0.0,0.0,0.454,0.0,22.11,0.099,18.155,23.812,2.444
2023-12-15 18:15:00,0.0,0.0,0.0,0.0,20.908,0.099,16.354,25.574,2.816
2023-12-15 18:30:00,0.0,0.0,0.188,0.0,20.103,0.099,15.046,27.395,3.036
2023-12-15 18:45:00,0.0,0.0,0.44,0.0,19.739,0.098,14.5,27.295,2.78
2023-12-15 19:00:00,0.0,0.0,0.388,0.0,19.175,0.098,13.684,28.555,2.828
2023-12-15 19:15:00,0.0,0.0,0.517,0.0,18.564,0.098,13.232,29.838,2.813
2023-12-15 19:30:00,0.0,0.0,0.175,0.0,17.469,0.098,12.352,32.305,2.584
2023-12-15 19:45:00,0.0,0.0,0.641,0.0,17.453,0.098,11.898,32.288,2.991
2023-12-15 20:00:00,0.0,0.0,0.896,0.0,17.39,0.098,11.537,32.354,3.058
2023-12-15 20:15:00,0.0,0.0,0.747,0.0,17.1,0.098,11.463,32.872,3.241
2023-12-15 20:30:00,0.0,0.0,0.93,0.0,16.756,0.097,11.565,33.917,3.078
2023-12-15 20:45:00,0.0,0.0,0.695,0.0,16.449,0.097,11.107,34.607,2.783
2023-12-15 21:00:00,0.0,0.0,0.824,0.0,16.412,0.097,10.798,34.695,2.789
2023-12-15 21:15:00,0.0,0.0,0.858,0.0,16.188,0.421,10.647,35.337,2.939
2023-12-15 21:30:00,0.0,0.0,0.835,0.0,16.04,1.07,10.278,36.337,2.666
2023-12-15 21:45:00,0.0,0.0,0.811,0.0,15.705,1.07,9.898,37.303,2.447
